QGC WPL 120
0	0	3	178	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1
1	0	3	93	20.0	0.0	0.0	0.0	0.0	0.0	0.0	1
2	0	3	50001	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1
3	0	3	205	-90.0	0.0	0.0	0.0	0.0	0.0	2.0	1
4	0	3	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
5	0	3	16	1.0	2.0	0.0	0.0	48.87802380588195	2.36413718688845	40.0	1
6	0	3	16	1.0	2.0	0.0	0.0	48.87920289402356	2.36813462912359	40.0	1
7	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
8	0	3	16	1.0	2.0	0.0	0.0	48.87919933821549	2.3679797518685333	40.0	1
9	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
10	0	3	16	1.0	2.0	0.0	0.0	48.87919578220003	2.3678248746354975	40.0	1
11	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
12	0	3	16	1.0	2.0	0.0	0.0	48.87919222597716	2.367669997424484	40.0	1
13	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
14	0	3	16	1.0	2.0	0.0	0.0	48.879188669546856	2.3675151202354936	40.0	1
15	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
16	0	3	16	1.0	2.0	0.0	0.0	48.87918511290916	2.367360243068528	40.0	1
17	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
18	0	3	16	1.0	2.0	0.0	0.0	48.87918307041076	2.3672713046277805	40.0	1
19	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
20	0	3	16	1.0	2.0	0.0	0.0	48.87904673464102	2.367255472031422	40.0	1
21	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
22	0	3	16	1.0	2.0	0.0	0.0	48.87905029141903	2.3674103487624696	40.0	1
23	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
24	0	3	16	1.0	2.0	0.0	0.0	48.87905384798962	2.367565225515542	40.0	1
25	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
26	0	3	16	1.0	2.0	0.0	0.0	48.879057404352814	2.367720102290639	40.0	1
27	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
28	0	3	16	1.0	2.0	0.0	0.0	48.87906096050859	2.3678749790877585	40.0	1
29	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
30	0	3	16	1.0	2.0	0.0	0.0	48.879064516456964	2.3680298559068995	40.0	1
31	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
32	0	3	16	1.0	2.0	0.0	0.0	48.87906696765251	2.368136621270606	40.0	1
33	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
34	0	3	16	1.0	2.0	0.0	0.0	48.87893104128145	2.3681386134067983	40.0	1
35	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
36	0	3	16	1.0	2.0	0.0	0.0	48.87892748547871	2.3679837369932097	40.0	1
37	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
38	0	3	16	1.0	2.0	0.0	0.0	48.87892392946858	2.3678288606016413	40.0	1
39	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
40	0	3	16	1.0	2.0	0.0	0.0	48.87892037325104	2.367673984232095	40.0	1
41	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
42	0	3	16	1.0	2.0	0.0	0.0	48.8789168168261	2.3675191078845716	40.0	1
43	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
44	0	3	16	1.0	2.0	0.0	0.0	48.87891326019375	2.3673642315590726	40.0	1
45	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
46	0	3	16	1.0	2.0	0.0	0.0	48.878910398869124	2.3672396395213715	40.0	1
47	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
48	0	3	16	1.0	2.0	0.0	0.0	48.87877406309505	2.367223807097629	40.0	1
49	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
50	0	3	16	1.0	2.0	0.0	0.0	48.878777619915454	2.367378682982146	40.0	1
51	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
52	0	3	16	1.0	2.0	0.0	0.0	48.87878117652847	2.3675335588886877	40.0	1
53	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
54	0	3	16	1.0	2.0	0.0	0.0	48.87878473293405	2.3676884348172536	40.0	1
55	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
56	0	3	16	1.0	2.0	0.0	0.0	48.878788289132245	2.3678433107678423	40.0	1
57	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
58	0	3	16	1.0	2.0	0.0	0.0	48.87879184512303	2.3679981867404525	40.0	1
59	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
60	0	3	16	1.0	2.0	0.0	0.0	48.878795114910346	2.368140605532166	40.0	1
61	0	3	2000	0.0	1.0	12.0	0.0	0.0	0.0	0.0	1
62	0	3	16	1.0	2.0	0.0	0.0	48.87802380588195	2.36413718688845	40.0	1
63	0	3	178	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1
64	0	3	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
